datafile_id,file_name,sequencing_id,submitter_id,data_type,data_category,data_format,file_size,md5sum,file_path,node
SRR1216047_1.fastq.gz,SRR1216047_1.fastq.gz,sequence_GSM1362025,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1003701709 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216047_1.fastq.gz,
SRR1216047_2.fastq.gz,SRR1216047_2.fastq.gz,sequence_GSM1362025,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1002663447 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216047_2.fastq.gz,
SRR1216048_1.fastq.gz,SRR1216048_1.fastq.gz,sequence_GSM1362026,GSE47774,Unaligned Reads,RNA-seq,FASTQ,985968451 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216048_1.fastq.gz,
SRR1216048_2.fastq.gz,SRR1216048_2.fastq.gz,sequence_GSM1362026,GSE47774,Unaligned Reads,RNA-seq,FASTQ,991045261 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216048_2.fastq.gz,
SRR1216049_1.fastq.gz,SRR1216049_1.fastq.gz,sequence_GSM1362027,GSE47774,Unaligned Reads,RNA-seq,FASTQ,966467438 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216049_1.fastq.gz,
SRR1216049_2.fastq.gz,SRR1216049_2.fastq.gz,sequence_GSM1362027,GSE47774,Unaligned Reads,RNA-seq,FASTQ,977949708 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216049_2.fastq.gz,
SRR1216050_1.fastq.gz,SRR1216050_1.fastq.gz,sequence_GSM1362028,GSE47774,Unaligned Reads,RNA-seq,FASTQ,986879019 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216050_1.fastq.gz,
SRR1216050_2.fastq.gz,SRR1216050_2.fastq.gz,sequence_GSM1362028,GSE47774,Unaligned Reads,RNA-seq,FASTQ,992869912 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216050_2.fastq.gz,
SRR1216051_1.fastq.gz,SRR1216051_1.fastq.gz,sequence_GSM1362029,GSE47774,Unaligned Reads,RNA-seq,FASTQ,982177154 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216051_1.fastq.gz,
SRR1216051_2.fastq.gz,SRR1216051_2.fastq.gz,sequence_GSM1362029,GSE47774,Unaligned Reads,RNA-seq,FASTQ,988614328 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216051_2.fastq.gz,
SRR1216052_1.fastq.gz,SRR1216052_1.fastq.gz,sequence_GSM1362030,GSE47774,Unaligned Reads,RNA-seq,FASTQ,980696246 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216052_1.fastq.gz,
SRR1216052_2.fastq.gz,SRR1216052_2.fastq.gz,sequence_GSM1362030,GSE47774,Unaligned Reads,RNA-seq,FASTQ,989203993 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216052_2.fastq.gz,
SRR1216053_1.fastq.gz,SRR1216053_1.fastq.gz,sequence_GSM1362031,GSE47774,Unaligned Reads,RNA-seq,FASTQ,959120295 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216053_1.fastq.gz,
SRR1216053_2.fastq.gz,SRR1216053_2.fastq.gz,sequence_GSM1362031,GSE47774,Unaligned Reads,RNA-seq,FASTQ,969086794 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216053_2.fastq.gz,
SRR1216054_1.fastq.gz,SRR1216054_1.fastq.gz,sequence_GSM1362032,GSE47774,Unaligned Reads,RNA-seq,FASTQ,993904762 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216054_1.fastq.gz,
SRR1216054_2.fastq.gz,SRR1216054_2.fastq.gz,sequence_GSM1362032,GSE47774,Unaligned Reads,RNA-seq,FASTQ,993924374 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216054_2.fastq.gz,
SRR1216055_1.fastq.gz,SRR1216055_1.fastq.gz,sequence_GSM1362033,GSE47774,Unaligned Reads,RNA-seq,FASTQ,979493192 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216055_1.fastq.gz,
SRR1216055_2.fastq.gz,SRR1216055_2.fastq.gz,sequence_GSM1362033,GSE47774,Unaligned Reads,RNA-seq,FASTQ,985500606 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216055_2.fastq.gz,
SRR1216056_1.fastq.gz,SRR1216056_1.fastq.gz,sequence_GSM1362034,GSE47774,Unaligned Reads,RNA-seq,FASTQ,959220850 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216056_1.fastq.gz,
SRR1216056_2.fastq.gz,SRR1216056_2.fastq.gz,sequence_GSM1362034,GSE47774,Unaligned Reads,RNA-seq,FASTQ,971427625 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216056_2.fastq.gz,
SRR1216057_1.fastq.gz,SRR1216057_1.fastq.gz,sequence_GSM1362035,GSE47774,Unaligned Reads,RNA-seq,FASTQ,977800595 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216057_1.fastq.gz,
SRR1216057_2.fastq.gz,SRR1216057_2.fastq.gz,sequence_GSM1362035,GSE47774,Unaligned Reads,RNA-seq,FASTQ,984442292 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216057_2.fastq.gz,
SRR1216058_1.fastq.gz,SRR1216058_1.fastq.gz,sequence_GSM1362036,GSE47774,Unaligned Reads,RNA-seq,FASTQ,973588575 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216058_1.fastq.gz,
SRR1216058_2.fastq.gz,SRR1216058_2.fastq.gz,sequence_GSM1362036,GSE47774,Unaligned Reads,RNA-seq,FASTQ,980661470 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216058_2.fastq.gz,
SRR1216059_1.fastq.gz,SRR1216059_1.fastq.gz,sequence_GSM1362037,GSE47774,Unaligned Reads,RNA-seq,FASTQ,972242092 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216059_1.fastq.gz,
SRR1216059_2.fastq.gz,SRR1216059_2.fastq.gz,sequence_GSM1362037,GSE47774,Unaligned Reads,RNA-seq,FASTQ,980373451 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216059_2.fastq.gz,
SRR1216060_1.fastq.gz,SRR1216060_1.fastq.gz,sequence_GSM1362038,GSE47774,Unaligned Reads,RNA-seq,FASTQ,949880496 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216060_1.fastq.gz,
SRR1216060_2.fastq.gz,SRR1216060_2.fastq.gz,sequence_GSM1362038,GSE47774,Unaligned Reads,RNA-seq,FASTQ,959480510 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216060_2.fastq.gz,
SRR1216061_1.fastq.gz,SRR1216061_1.fastq.gz,sequence_GSM1362039,GSE47774,Unaligned Reads,RNA-seq,FASTQ,985937727 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216061_1.fastq.gz,
SRR1216061_2.fastq.gz,SRR1216061_2.fastq.gz,sequence_GSM1362039,GSE47774,Unaligned Reads,RNA-seq,FASTQ,985624761 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216061_2.fastq.gz,
SRR1216062_1.fastq.gz,SRR1216062_1.fastq.gz,sequence_GSM1362040,GSE47774,Unaligned Reads,RNA-seq,FASTQ,967780005 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216062_1.fastq.gz,
SRR1216062_2.fastq.gz,SRR1216062_2.fastq.gz,sequence_GSM1362040,GSE47774,Unaligned Reads,RNA-seq,FASTQ,973912008 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216062_2.fastq.gz,
SRR1216063_1.fastq.gz,SRR1216063_1.fastq.gz,sequence_GSM1362041,GSE47774,Unaligned Reads,RNA-seq,FASTQ,949230389 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216063_1.fastq.gz,
SRR1216063_2.fastq.gz,SRR1216063_2.fastq.gz,sequence_GSM1362041,GSE47774,Unaligned Reads,RNA-seq,FASTQ,961202064 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216063_2.fastq.gz,
SRR1216064_1.fastq.gz,SRR1216064_1.fastq.gz,sequence_GSM1362042,GSE47774,Unaligned Reads,RNA-seq,FASTQ,969700317 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216064_1.fastq.gz,
SRR1216064_2.fastq.gz,SRR1216064_2.fastq.gz,sequence_GSM1362042,GSE47774,Unaligned Reads,RNA-seq,FASTQ,976099306 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216064_2.fastq.gz,
SRR1216065_1.fastq.gz,SRR1216065_1.fastq.gz,sequence_GSM1362043,GSE47774,Unaligned Reads,RNA-seq,FASTQ,963339635 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216065_1.fastq.gz,
SRR1216065_2.fastq.gz,SRR1216065_2.fastq.gz,sequence_GSM1362043,GSE47774,Unaligned Reads,RNA-seq,FASTQ,970277902 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216065_2.fastq.gz,
SRR1216066_1.fastq.gz,SRR1216066_1.fastq.gz,sequence_GSM1362044,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1027819982 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216066_1.fastq.gz,
SRR1216066_2.fastq.gz,SRR1216066_2.fastq.gz,sequence_GSM1362044,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1038955321 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216066_2.fastq.gz,
SRR1216067_1.fastq.gz,SRR1216067_1.fastq.gz,sequence_GSM1362045,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1003497742 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216067_1.fastq.gz,
SRR1216067_2.fastq.gz,SRR1216067_2.fastq.gz,sequence_GSM1362045,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1016238207 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216067_2.fastq.gz,
SRR1216068_1.fastq.gz,SRR1216068_1.fastq.gz,sequence_GSM1362046,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1042164624 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216068_1.fastq.gz,
SRR1216068_2.fastq.gz,SRR1216068_2.fastq.gz,sequence_GSM1362046,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1044258349 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216068_2.fastq.gz,
SRR1216069_1.fastq.gz,SRR1216069_1.fastq.gz,sequence_GSM1362047,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1023807195 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216069_1.fastq.gz,
SRR1216069_2.fastq.gz,SRR1216069_2.fastq.gz,sequence_GSM1362047,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1032874310 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216069_2.fastq.gz,
SRR1216070_1.fastq.gz,SRR1216070_1.fastq.gz,sequence_GSM1362048,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1004019303 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216070_1.fastq.gz,
SRR1216070_2.fastq.gz,SRR1216070_2.fastq.gz,sequence_GSM1362048,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1019301563 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216070_2.fastq.gz,
SRR1216071_1.fastq.gz,SRR1216071_1.fastq.gz,sequence_GSM1362049,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1025326818 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216071_1.fastq.gz,
SRR1216071_2.fastq.gz,SRR1216071_2.fastq.gz,sequence_GSM1362049,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1034451308 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216071_2.fastq.gz,
SRR1216072_1.fastq.gz,SRR1216072_1.fastq.gz,sequence_GSM1362050,GSE47774,Unaligned Reads,RNA-seq,FASTQ,322902526 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216072_1.fastq.gz,
SRR1216072_2.fastq.gz,SRR1216072_2.fastq.gz,sequence_GSM1362050,GSE47774,Unaligned Reads,RNA-seq,FASTQ,325331738 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216072_2.fastq.gz,
SRR1216073_1.fastq.gz,SRR1216073_1.fastq.gz,sequence_GSM1362051,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1020033611 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216073_1.fastq.gz,
SRR1216073_2.fastq.gz,SRR1216073_2.fastq.gz,sequence_GSM1362051,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1030453625 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216073_2.fastq.gz,
SRR1216074_1.fastq.gz,SRR1216074_1.fastq.gz,sequence_GSM1362052,GSE47774,Unaligned Reads,RNA-seq,FASTQ,999767167 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216074_1.fastq.gz,
SRR1216074_2.fastq.gz,SRR1216074_2.fastq.gz,sequence_GSM1362052,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1011549090 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216074_2.fastq.gz,
SRR1216075_1.fastq.gz,SRR1216075_1.fastq.gz,sequence_GSM1362053,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1035727220 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216075_1.fastq.gz,
SRR1216075_2.fastq.gz,SRR1216075_2.fastq.gz,sequence_GSM1362053,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1036613446 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216075_2.fastq.gz,
SRR1216076_1.fastq.gz,SRR1216076_1.fastq.gz,sequence_GSM1362054,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1019188931 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216076_1.fastq.gz,
SRR1216076_2.fastq.gz,SRR1216076_2.fastq.gz,sequence_GSM1362054,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1026885837 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216076_2.fastq.gz,
SRR1216077_1.fastq.gz,SRR1216077_1.fastq.gz,sequence_GSM1362055,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1000993154 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216077_1.fastq.gz,
SRR1216077_2.fastq.gz,SRR1216077_2.fastq.gz,sequence_GSM1362055,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1014969267 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216077_2.fastq.gz,
SRR1216078_1.fastq.gz,SRR1216078_1.fastq.gz,sequence_GSM1362056,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1019348301 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216078_1.fastq.gz,
SRR1216078_2.fastq.gz,SRR1216078_2.fastq.gz,sequence_GSM1362056,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1027161434 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216078_2.fastq.gz,
SRR1216079_1.fastq.gz,SRR1216079_1.fastq.gz,sequence_GSM1362057,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1014640828 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216079_1.fastq.gz,
SRR1216079_2.fastq.gz,SRR1216079_2.fastq.gz,sequence_GSM1362057,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1023235634 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216079_2.fastq.gz,
SRR1216080_1.fastq.gz,SRR1216080_1.fastq.gz,sequence_GSM1362058,GSE47774,Unaligned Reads,RNA-seq,FASTQ,899103519 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216080_1.fastq.gz,
SRR1216080_2.fastq.gz,SRR1216080_2.fastq.gz,sequence_GSM1362058,GSE47774,Unaligned Reads,RNA-seq,FASTQ,906370368 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216080_2.fastq.gz,
SRR1216081_1.fastq.gz,SRR1216081_1.fastq.gz,sequence_GSM1362059,GSE47774,Unaligned Reads,RNA-seq,FASTQ,878163691 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216081_1.fastq.gz,
SRR1216081_2.fastq.gz,SRR1216081_2.fastq.gz,sequence_GSM1362059,GSE47774,Unaligned Reads,RNA-seq,FASTQ,886857405 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216081_2.fastq.gz,
SRR1216082_1.fastq.gz,SRR1216082_1.fastq.gz,sequence_GSM1362060,GSE47774,Unaligned Reads,RNA-seq,FASTQ,911545000 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216082_1.fastq.gz,
SRR1216082_2.fastq.gz,SRR1216082_2.fastq.gz,sequence_GSM1362060,GSE47774,Unaligned Reads,RNA-seq,FASTQ,910942361 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216082_2.fastq.gz,
SRR1216083_1.fastq.gz,SRR1216083_1.fastq.gz,sequence_GSM1362061,GSE47774,Unaligned Reads,RNA-seq,FASTQ,896008857 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216083_1.fastq.gz,
SRR1216083_2.fastq.gz,SRR1216083_2.fastq.gz,sequence_GSM1362061,GSE47774,Unaligned Reads,RNA-seq,FASTQ,901697855 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216083_2.fastq.gz,
SRR1216084_1.fastq.gz,SRR1216084_1.fastq.gz,sequence_GSM1362062,GSE47774,Unaligned Reads,RNA-seq,FASTQ,878486933 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216084_1.fastq.gz,
SRR1216084_2.fastq.gz,SRR1216084_2.fastq.gz,sequence_GSM1362062,GSE47774,Unaligned Reads,RNA-seq,FASTQ,889455020 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216084_2.fastq.gz,
SRR1216085_1.fastq.gz,SRR1216085_1.fastq.gz,sequence_GSM1362063,GSE47774,Unaligned Reads,RNA-seq,FASTQ,897076647 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216085_1.fastq.gz,
SRR1216085_2.fastq.gz,SRR1216085_2.fastq.gz,sequence_GSM1362063,GSE47774,Unaligned Reads,RNA-seq,FASTQ,902780138 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216085_2.fastq.gz,
SRR1216086_1.fastq.gz,SRR1216086_1.fastq.gz,sequence_GSM1362064,GSE47774,Unaligned Reads,RNA-seq,FASTQ,891253435 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216086_1.fastq.gz,
SRR1216086_2.fastq.gz,SRR1216086_2.fastq.gz,sequence_GSM1362064,GSE47774,Unaligned Reads,RNA-seq,FASTQ,897446995 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216086_2.fastq.gz,
SRR1216087_1.fastq.gz,SRR1216087_1.fastq.gz,sequence_GSM1362065,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1072170585 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216087_1.fastq.gz,
SRR1216087_2.fastq.gz,SRR1216087_2.fastq.gz,sequence_GSM1362065,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1081052233 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216087_2.fastq.gz,
SRR1216088_1.fastq.gz,SRR1216088_1.fastq.gz,sequence_GSM1362066,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1048901184 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216088_1.fastq.gz,
SRR1216088_2.fastq.gz,SRR1216088_2.fastq.gz,sequence_GSM1362066,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1059318533 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216088_2.fastq.gz,
SRR1216089_1.fastq.gz,SRR1216089_1.fastq.gz,sequence_GSM1362067,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1087024893 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216089_1.fastq.gz,
SRR1216089_2.fastq.gz,SRR1216089_2.fastq.gz,sequence_GSM1362067,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1086374501 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216089_2.fastq.gz,
SRR1216090_1.fastq.gz,SRR1216090_1.fastq.gz,sequence_GSM1362068,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1070383768 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216090_1.fastq.gz,
SRR1216090_2.fastq.gz,SRR1216090_2.fastq.gz,sequence_GSM1362068,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1076010923 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216090_2.fastq.gz,
SRR1216091_1.fastq.gz,SRR1216091_1.fastq.gz,sequence_GSM1362069,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1048576756 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216091_1.fastq.gz,
SRR1216091_2.fastq.gz,SRR1216091_2.fastq.gz,sequence_GSM1362069,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1061528867 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216091_2.fastq.gz,
SRR1216092_1.fastq.gz,SRR1216092_1.fastq.gz,sequence_GSM1362070,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1069401953 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216092_1.fastq.gz,
SRR1216092_2.fastq.gz,SRR1216092_2.fastq.gz,sequence_GSM1362070,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1076007224 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216092_2.fastq.gz,
SRR1216093_1.fastq.gz,SRR1216093_1.fastq.gz,sequence_GSM1362071,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1063161952 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216093_1.fastq.gz,
SRR1216093_2.fastq.gz,SRR1216093_2.fastq.gz,sequence_GSM1362071,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1069390782 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216093_2.fastq.gz,
SRR1216094_1.fastq.gz,SRR1216094_1.fastq.gz,sequence_GSM1362072,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1037890207 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216094_1.fastq.gz,
SRR1216094_2.fastq.gz,SRR1216094_2.fastq.gz,sequence_GSM1362072,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1046761055 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216094_2.fastq.gz,
SRR1216095_1.fastq.gz,SRR1216095_1.fastq.gz,sequence_GSM1362073,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1013980229 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216095_1.fastq.gz,
SRR1216095_2.fastq.gz,SRR1216095_2.fastq.gz,sequence_GSM1362073,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1024537410 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216095_2.fastq.gz,
SRR1216096_1.fastq.gz,SRR1216096_1.fastq.gz,sequence_GSM1362074,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1052855772 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216096_1.fastq.gz,
SRR1216096_2.fastq.gz,SRR1216096_2.fastq.gz,sequence_GSM1362074,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1052670297 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216096_2.fastq.gz,
SRR1216097_1.fastq.gz,SRR1216097_1.fastq.gz,sequence_GSM1362075,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1034419920 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216097_1.fastq.gz,
SRR1216097_2.fastq.gz,SRR1216097_2.fastq.gz,sequence_GSM1362075,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1041335636 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NYG/SRR1216097_2.fastq.gz,
